NetSales,OrderQuantity,UnitPrice,ProductCategory,ProductSubcategory,City,State
-51.4959,1,1430.442,Bikes,Touring Bikes,Saarbr�cken,Saarland
-51.4959,1,1430.442,Bikes,Touring Bikes,Hannover,Nordrhein-Westfalen
-257.4795,5,1430.442,Bikes,Touring Bikes,Berlin,Saarland
-102.9918,2,1430.442,Bikes,Touring Bikes,Berlin,Saarland
-154.4877,3,1430.442,Bikes,Touring Bikes,Berlin,Saarland
-51.4959,1,1430.442,Bikes,Touring Bikes,Saarbr�cken,Saarland
-102.9918,2,1430.442,Bikes,Touring Bikes,Hannover,Nordrhein-Westfalen
-205.9836,4,1430.442,Bikes,Touring Bikes,Berlin,Saarland
-104.9632,4,728.91,Bikes,Touring Bikes,Saarbr�cken,Saarland
-183.6856,7,728.91,Bikes,Touring Bikes,Berlin,Saarland
-26.2408,1,728.91,Bikes,Touring Bikes,Saarbr�cken,Saarland
-26.2408,1,728.91,Bikes,Touring Bikes,Saarbr�cken,Saarland
-104.9632,4,728.91,Bikes,Touring Bikes,Berlin,Saarland
-52.4816,2,728.91,Bikes,Touring Bikes,Saarbr�cken,Saarland
-26.2408,1,728.91,Bikes,Touring Bikes,Berlin,Hessen
-32.0696,2,445.41,Bikes,Touring Bikes,Berlin,Saarland
-16.0348,1,445.41,Bikes,Touring Bikes,Saarbr�cken,Saarland
-32.0696,2,445.41,Bikes,Touring Bikes,Berlin,Saarland
-32.0696,2,445.41,Bikes,Touring Bikes,Saarbr�cken,Saarland
-48.1044,3,445.41,Bikes,Touring Bikes,Berlin,Saarland
-96.2088,6,445.41,Bikes,Touring Bikes,Berlin,Saarland
-64.1392,4,445.41,Bikes,Touring Bikes,Hannover,Nordrhein-Westfalen
-32.0696,2,445.41,Bikes,Touring Bikes,Berlin,Saarland
-96.2088,6,445.41,Bikes,Touring Bikes,Berlin,Saarland
-48.1044,3,445.41,Bikes,Touring Bikes,Saarbr�cken,Saarland
-48.1044,3,445.41,Bikes,Touring Bikes,Berlin,Saarland
-32.0696,2,445.41,Bikes,Touring Bikes,Saarbr�cken,Saarland
-80.174,5,445.41,Bikes,Touring Bikes,Berlin,Saarland
-32.0696,2,445.41,Bikes,Touring Bikes,Saarbr�cken,Saarland
-32.0696,2,445.41,Bikes,Touring Bikes,Berlin,Saarland
7.8939,7,2.994,Accessories,Bottles and Cages,Saarbr�cken,Saarland
3.3831,3,2.994,Accessories,Bottles and Cages,M�nster,Saarland
1.1277,1,2.994,Accessories,Bottles and Cages,Duesseldorf,Hessen
110.7239,7,41.994,Clothing,Shorts,M�nster,Saarland
63.2708,4,41.994,Clothing,Shorts,Frankfurt am Main,Saarland
31.6354,2,41.994,Clothing,Shorts,M�nster,Saarland
15.8177,1,41.994,Clothing,Shorts,Frankfurt am Main,Saarland
110.7239,7,41.994,Clothing,Shorts,M�nster,Saarland
94.9062,6,41.994,Clothing,Shorts,Frankfurt am Main,Saarland
-8.679,5,5.1865,Clothing,Caps,Paris,Seine (Paris)
-6.9432,4,5.1865,Clothing,Caps,Paris,Seine (Paris)
-15.6222,9,5.1865,Clothing,Caps,Colombes,Hauts de Seine
18.75,4,15,Accessories,Locks,Paris,Seine (Paris)
23.4375,5,15,Accessories,Locks,Colombes,Hauts de Seine
56.9848,8,22.794,Clothing,Gloves,Paris,Seine (Paris)
75.21975,18,20.8945,Clothing,Gloves,Paris,Seine (Paris)
28.4924,4,22.794,Clothing,Gloves,Paris,Seine (Paris)
71.071392,12,22.0342,Clothing,Gloves,Paris,Seine (Paris)
21.3693,3,22.794,Clothing,Gloves,Paris,Seine (Paris)
19.8784,4,14.1289,Clothing,Gloves,Colombes,Hauts de Seine
14.9088,3,14.1289,Clothing,Gloves,Paris,Seine (Paris)
44.7264,9,14.1289,Clothing,Gloves,Colombes,Hauts de Seine
9.9392,2,14.1289,Clothing,Gloves,Colombes,Hauts de Seine
-2.9275,1,744.2727,Components,Mountain Frames,Paris,Seine (Paris)
-5.855,2,744.2727,Components,Mountain Frames,Paris La Defense,Hauts de Seine
46.8335,1,180.129,Components,Wheels,Paris,Seine (Paris)
204.182,4,196.329,Components,Wheels,Paris,Seine (Paris)
102.091,2,196.329,Components,Wheels,Paris,Seine (Paris)
-175.632,2,780.8182,Components,Road Frames,Colombes,Hauts de Seine
-87.816,1,780.8182,Components,Road Frames,Colombes,Hauts de Seine
102.9788,2,198.036,Components,Wheels,Colombes,Hauts de Seine
9.4762,1,36.447,Components,Wheels,Paris,Seine (Paris)
13.5561,3,24.2945,Components,Handlebars,Paris,Seine (Paris)
41.0646,3,52.647,Components,Wheels,Paris,Seine (Paris)
13.6882,1,52.647,Components,Wheels,Paris,Seine (Paris)
-62.0607,3,183.9382,Components,Road Frames,Colombes,Hauts de Seine
-62.0607,3,183.9382,Components,Road Frames,Colombes,Hauts de Seine
106.2243,7,202.332,Components,Road Frames,Colombes,Hauts de Seine
45.5247,3,202.332,Components,Road Frames,Colombes,Hauts de Seine
70.2404,4,67.539,Components,Wheels,Colombes,Hauts de Seine
-9.6519,1,28.8404,Clothing,Jerseys,Paris,Seine (Paris)
-28.9557,3,28.8404,Clothing,Jerseys,Paris,Seine (Paris)
-48.2595,5,28.8404,Clothing,Jerseys,Colombes,Hauts de Seine
-9.6519,1,28.8404,Clothing,Jerseys,Colombes,Hauts de Seine
-19.3038,2,28.8404,Clothing,Jerseys,Paris,Seine (Paris)
-38.6076,4,28.8404,Clothing,Jerseys,Colombes,Hauts de Seine
-19.3038,2,28.8404,Clothing,Jerseys,Colombes,Hauts de Seine
-28.9557,3,28.8404,Clothing,Jerseys,Paris,Seine (Paris)
-67.5633,7,28.8404,Clothing,Jerseys,Colombes,Hauts de Seine
84.3655,5,53.994,Clothing,Bib-Shorts,Paris,Seine (Paris)
101.2386,6,53.994,Clothing,Bib-Shorts,Colombes,Hauts de Seine
101.2386,6,53.994,Clothing,Bib-Shorts,Paris,Seine (Paris)
67.4924,4,53.994,Clothing,Bib-Shorts,Paris,Seine (Paris)
84.3655,5,53.994,Clothing,Bib-Shorts,Colombes,Hauts de Seine
84.3655,5,53.994,Clothing,Bib-Shorts,Paris,Seine (Paris)
33.7462,2,53.994,Clothing,Bib-Shorts,Colombes,Hauts de Seine
44.9924,4,35.994,Clothing,Shorts,Colombes,Hauts de Seine
11.2481,1,35.994,Clothing,Shorts,Colombes,Hauts de Seine
112.481,10,35.994,Clothing,Shorts,Paris,Seine (Paris)
89.9848,8,35.994,Clothing,Shorts,Colombes,Hauts de Seine
56.2405,5,35.994,Clothing,Shorts,Colombes,Hauts de Seine
3.7481,1,11.994,Accessories,Pumps,Colombes,Hauts de Seine
7.4962,2,11.994,Accessories,Pumps,Paris,Seine (Paris)
40.513408,13,11.5942,Accessories,Pumps,Colombes,Hauts de Seine
46.8734,2,209.256,Components,Mountain Frames,Paris,Seine (Paris)
117.1835,5,209.256,Components,Mountain Frames,Paris,Seine (Paris)
46.8734,2,209.256,Components,Mountain Frames,Paris,Seine (Paris)
93.7468,4,209.256,Components,Mountain Frames,Paris,Seine (Paris)
65.2158,2,125.415,Components,Wheels,Paris,Seine (Paris)
184.0995,5,141.615,Components,Wheels,Paris,Seine (Paris)
36.8199,1,141.615,Components,Wheels,Paris,Seine (Paris)
36.8199,1,141.615,Components,Wheels,Paris La Defense,Hauts de Seine
-36.4901,1,324.4527,Components,Road Frames,Colombes,Hauts de Seine
-291.9208,8,324.4527,Components,Road Frames,Colombes,Hauts de Seine
-36.4901,1,324.4527,Components,Road Frames,Colombes,Hauts de Seine
38.7481,1,149.031,Components,Wheels,Colombes,Hauts de Seine
-45.0448,2,1229.4589,Bikes,Mountain Bikes,Paris,Seine (Paris)
-180.1792,8,1229.4589,Bikes,Mountain Bikes,Paris,Seine (Paris)
-67.5672,3,1229.4589,Bikes,Mountain Bikes,Paris,Seine (Paris)
-90.0896,4,1229.4589,Bikes,Mountain Bikes,Paris,Seine (Paris)
-67.5672,3,1229.4589,Bikes,Mountain Bikes,Paris,Seine (Paris)
-45.5354,2,1242.8518,Bikes,Mountain Bikes,Paris,Seine (Paris)
-22.7677,1,1242.8518,Bikes,Mountain Bikes,Paris,Seine (Paris)
-136.6062,6,1242.8518,Bikes,Mountain Bikes,Paris,Seine (Paris)
49.5586,1,647.994,Bikes,Mountain Bikes,Paris La Defense,Hauts de Seine
99.1172,2,647.994,Bikes,Mountain Bikes,Paris,Seine (Paris)
49.5586,1,647.994,Bikes,Mountain Bikes,Paris,Seine (Paris)
198.2344,4,647.994,Bikes,Mountain Bikes,Paris,Seine (Paris)
-1230.052,5,1308.9375,Bikes,Road Bikes,Colombes,Hauts de Seine
-316.6584,6,1466.01,Bikes,Road Bikes,Colombes,Hauts de Seine
-338.4519,3,600.2625,Bikes,Road Bikes,Colombes,Hauts de Seine
-451.2692,4,600.2625,Bikes,Road Bikes,Colombes,Hauts de Seine
-225.6346,2,600.2625,Bikes,Road Bikes,Colombes,Hauts de Seine
-33.8252,2,469.794,Bikes,Road Bikes,Colombes,Hauts de Seine
-135.3008,8,469.794,Bikes,Road Bikes,Colombes,Hauts de Seine
-33.8252,2,469.794,Bikes,Road Bikes,Colombes,Hauts de Seine
-2578.2296,8,234.897,Bikes,Road Bikes,Colombes,Hauts de Seine
-50.7378,3,469.794,Bikes,Road Bikes,Colombes,Hauts de Seine
-50.7378,3,469.794,Bikes,Road Bikes,Colombes,Hauts de Seine
-50.7378,3,469.794,Bikes,Road Bikes,Colombes,Hauts de Seine
10.26795,5,16.8221,Accessories,Helmets,Paris,Seine (Paris)
12.32154,6,16.8221,Accessories,Helmets,Paris,Seine (Paris)
22.58949,11,16.8221,Accessories,Helmets,Colombes,Hauts de Seine
2.05359,1,16.8221,Accessories,Helmets,Paris,Seine (Paris)
6.16077,3,16.8221,Accessories,Helmets,Paris,Seine (Paris)
16.42872,8,16.8221,Accessories,Helmets,Colombes,Hauts de Seine
10.26795,5,16.8221,Accessories,Helmets,Paris,Seine (Paris)
4.10718,2,16.8221,Accessories,Helmets,Paris,Seine (Paris)
8.21436,4,16.8221,Accessories,Helmets,Colombes,Hauts de Seine
28.1212,2,44.994,Clothing,Tights,Paris,Seine (Paris)
56.2424,4,44.994,Clothing,Tights,Paris,Seine (Paris)
42.1818,3,44.994,Clothing,Tights,Colombes,Hauts de Seine
42.1818,3,44.994,Clothing,Tights,Paris,Seine (Paris)
56.2424,4,44.994,Clothing,Tights,Paris,Seine (Paris)
123.733125,15,41.2445,Clothing,Tights,Colombes,Hauts de Seine
-10.4148,6,5.1865,Clothing,Caps,Orleans,Loiret
-36.085725,15,4.7543,Clothing,Caps,Paris,Seine (Paris)
-12.1506,7,5.1865,Clothing,Caps,Orly,Val de Marne
46.875,10,15,Accessories,Locks,Orleans,Loiret
32.8125,7,15,Accessories,Locks,Paris,Seine (Paris)
71.071392,12,22.0342,Clothing,Gloves,Orleans,Loiret
42.7386,6,22.794,Clothing,Gloves,Orleans,Loiret
28.4924,4,22.794,Clothing,Gloves,Suresnes,Hauts de Seine
28.4924,4,22.794,Clothing,Gloves,Orly,Val de Marne
28.4924,4,22.794,Clothing,Gloves,Orleans,Loiret
7.1231,1,22.794,Clothing,Gloves,Suresnes,Hauts de Seine
7.1231,1,22.794,Clothing,Gloves,Orly,Val de Marne
29.8176,6,14.1289,Clothing,Gloves,Orleans,Loiret
14.9088,3,14.1289,Clothing,Gloves,Cergy,Val d'Oise
9.9392,2,14.1289,Clothing,Gloves,Paris,Seine (Paris)
19.8784,4,14.1289,Clothing,Gloves,Orleans,Loiret
29.8176,6,14.1289,Clothing,Gloves,Paris,Seine (Paris)
24.848,5,14.1289,Clothing,Gloves,Orleans,Loiret
9.9392,2,14.1289,Clothing,Gloves,Paris,Seine (Paris)
358.004,10,137.694,Components,Forks,Orleans,Loiret
77.8316,4,74.838,Components,Headsets,Orleans,Loiret
-11.582,4,736.1455,Components,Mountain Frames,Orleans,Loiret
-20.2685,7,736.1455,Components,Mountain Frames,Orleans,Loiret
-23.42,8,744.2727,Components,Mountain Frames,Orleans,Loiret
-11.71,4,744.2727,Components,Mountain Frames,Orleans,Loiret
-11.71,4,744.2727,Components,Mountain Frames,Orleans,Loiret
187.334,4,180.129,Components,Wheels,Orleans,Loiret
93.667,2,180.129,Components,Wheels,Cergy,Val d'Oise
12.2019,1,65.6018,Components,Handlebars,Orleans,Loiret
12.2019,1,65.6018,Components,Handlebars,Cergy,Val d'Oise
306.273,6,196.329,Components,Wheels,Orleans,Loiret
51.0455,1,196.329,Components,Wheels,Suresnes,Hauts de Seine
-351.264,4,780.8182,Components,Road Frames,Paris,Seine (Paris)
-263.448,3,780.8182,Components,Road Frames,Paris,Seine (Paris)
-351.264,4,780.8182,Components,Road Frames,Paris,Seine (Paris)
-351.264,4,780.8182,Components,Road Frames,Paris,Seine (Paris)
102.9788,2,198.036,Components,Wheels,Paris,Seine (Paris)
360.4258,7,198.036,Components,Wheels,Paris,Seine (Paris)
36.6057,3,65.6018,Components,Handlebars,Paris,Seine (Paris)
111.4028,2,214.236,Components,Wheels,Paris,Seine (Paris)
115.6115,5,88.932,Components,Forks,Orleans,Loiret
10.6704,2,20.52,Components,Headsets,Orleans,Loiret
98.236554,13,35.2321,Components,Wheels,Orleans,Loiret
9.4762,1,36.447,Components,Wheels,Cergy,Val d'Oise
28.4286,3,36.447,Components,Wheels,Orly,Val de Marne
27.1122,6,24.2945,Components,Handlebars,Orleans,Loiret
68.441,5,52.647,Components,Wheels,Orleans,Loiret
41.0646,3,52.647,Components,Wheels,Suresnes,Hauts de Seine
27.3764,2,52.647,Components,Wheels,Orly,Val de Marne
-41.3738,2,183.9382,Components,Road Frames,Paris,Seine (Paris)
-62.0607,3,183.9382,Components,Road Frames,Paris,Seine (Paris)
-82.7476,4,183.9382,Components,Road Frames,Paris,Seine (Paris)
-62.0607,3,183.9382,Components,Road Frames,Paris,Seine (Paris)
60.6996,4,202.332,Components,Road Frames,Paris,Seine (Paris)
30.3498,2,202.332,Components,Road Frames,Paris,Seine (Paris)
15.1749,1,202.332,Components,Road Frames,Paris,Seine (Paris)
91.0494,6,202.332,Components,Road Frames,Paris,Seine (Paris)
9.0374,2,24.2945,Components,Handlebars,Paris,Seine (Paris)
35.1202,2,67.539,Components,Wheels,Paris,Seine (Paris)
70.2404,4,67.539,Components,Wheels,Paris,Seine (Paris)
-122.87968,11,27.879,Clothing,Jerseys,Orleans,Loiret
-19.3038,2,28.8404,Clothing,Jerseys,Cergy,Val d'Oise
-240.7887,18,26.437,Clothing,Jerseys,Paris,Seine (Paris)
-19.3038,2,28.8404,Clothing,Jerseys,Orly,Val de Marne
-134.05056,12,27.879,Clothing,Jerseys,Orleans,Loiret
-48.2595,5,28.8404,Clothing,Jerseys,Paris,Seine (Paris)
-57.9114,6,28.8404,Clothing,Jerseys,Orleans,Loiret
-67.5633,7,28.8404,Clothing,Jerseys,Paris,Seine (Paris)
33.7462,2,53.994,Clothing,Bib-Shorts,Orleans,Loiret
84.3655,5,53.994,Clothing,Bib-Shorts,Paris,Seine (Paris)
154.323576,11,52.1942,Clothing,Bib-Shorts,Orleans,Loiret
134.9848,8,53.994,Clothing,Bib-Shorts,Paris,Seine (Paris)
33.7462,2,53.994,Clothing,Bib-Shorts,Orly,Val de Marne
67.4924,4,53.994,Clothing,Bib-Shorts,Orleans,Loiret
154.323576,11,52.1942,Clothing,Bib-Shorts,Paris,Seine (Paris)
44.9924,4,35.994,Clothing,Shorts,Orleans,Loiret
22.4962,2,35.994,Clothing,Shorts,Paris,Seine (Paris)
44.9924,4,35.994,Clothing,Shorts,Orleans,Loiret
22.4962,2,35.994,Clothing,Shorts,Paris,Seine (Paris)
11.2481,1,35.994,Clothing,Shorts,Orleans,Loiret
44.9924,4,35.994,Clothing,Shorts,Paris,Seine (Paris)
14.9924,4,11.994,Accessories,Pumps,Orleans,Loiret
37.481,10,11.994,Accessories,Pumps,Paris,Seine (Paris)
143.6148,9,61.374,Components,Headsets,Orleans,Loiret
70.3101,3,209.256,Components,Mountain Frames,Orleans,Loiret
70.3101,3,209.256,Components,Mountain Frames,Orleans,Loiret
46.8734,2,209.256,Components,Mountain Frames,Cergy,Val d'Oise
140.6202,6,209.256,Components,Mountain Frames,Orleans,Loiret
93.7468,4,209.256,Components,Mountain Frames,Orleans,Loiret
46.8734,2,209.256,Components,Mountain Frames,Suresnes,Hauts de Seine
70.3101,3,209.256,Components,Mountain Frames,Orly,Val de Marne
195.6474,6,125.415,Components,Wheels,Orleans,Loiret
12.564,2,33.7745,Components,Handlebars,Orleans,Loiret
6.282,1,33.7745,Components,Handlebars,Suresnes,Hauts de Seine
12.564,2,33.7745,Components,Handlebars,Orly,Val de Marne
368.199,10,141.615,Components,Wheels,Orleans,Loiret
36.8199,1,141.615,Components,Wheels,Suresnes,Hauts de Seine
-182.4505,5,324.4527,Components,Road Frames,Paris,Seine (Paris)
-182.4505,5,324.4527,Components,Road Frames,Paris,Seine (Paris)
-218.9406,6,324.4527,Components,Road Frames,Paris,Seine (Paris)
-218.9406,6,324.4527,Components,Road Frames,Paris,Seine (Paris)
154.9924,4,149.031,Components,Wheels,Paris,Seine (Paris)
154.9924,4,149.031,Components,Wheels,Paris,Seine (Paris)
-90.0896,4,1229.4589,Bikes,Mountain Bikes,Orleans,Loiret
-67.5672,3,1229.4589,Bikes,Mountain Bikes,Suresnes,Hauts de Seine
-45.0448,2,1229.4589,Bikes,Mountain Bikes,Orleans,Loiret
-22.5224,1,1229.4589,Bikes,Mountain Bikes,Suresnes,Hauts de Seine
-90.0896,4,1229.4589,Bikes,Mountain Bikes,Orleans,Loiret
-227.677,10,1242.8518,Bikes,Mountain Bikes,Orleans,Loiret
-22.7677,1,1242.8518,Bikes,Mountain Bikes,Orly,Val de Marne
-182.1416,8,1242.8518,Bikes,Mountain Bikes,Orleans,Loiret
-113.8385,5,1242.8518,Bikes,Mountain Bikes,Orleans,Loiret
-22.7677,1,1242.8518,Bikes,Mountain Bikes,Suresnes,Hauts de Seine
99.1172,2,647.994,Bikes,Mountain Bikes,Orleans,Loiret
346.9102,7,647.994,Bikes,Mountain Bikes,Orleans,Loiret
297.3516,6,647.994,Bikes,Mountain Bikes,Orleans,Loiret
198.2344,4,647.994,Bikes,Mountain Bikes,Orleans,Loiret
-1968.0832,8,1308.9375,Bikes,Road Bikes,Paris,Seine (Paris)
-1968.0832,8,1308.9375,Bikes,Road Bikes,Paris,Seine (Paris)
-738.0312,3,1308.9375,Bikes,Road Bikes,Paris,Seine (Paris)
-3632.040375,15,1343.8425,Bikes,Road Bikes,Paris,Seine (Paris)
-527.764,10,1466.01,Bikes,Road Bikes,Paris,Seine (Paris)
-158.3292,3,1466.01,Bikes,Road Bikes,Paris,Seine (Paris)
-676.9038,6,600.2625,Bikes,Road Bikes,Paris,Seine (Paris)
-1128.173,10,600.2625,Bikes,Road Bikes,Paris,Seine (Paris)
-676.9038,6,600.2625,Bikes,Road Bikes,Paris,Seine (Paris)
-902.5384,8,600.2625,Bikes,Road Bikes,Paris,Seine (Paris)
-135.3008,8,469.794,Bikes,Road Bikes,Paris,Seine (Paris)
-50.7378,3,469.794,Bikes,Road Bikes,Paris,Seine (Paris)
-169.126,10,469.794,Bikes,Road Bikes,Paris,Seine (Paris)
-84.563,5,469.794,Bikes,Road Bikes,Paris,Seine (Paris)
-101.4756,6,469.794,Bikes,Road Bikes,Paris,Seine (Paris)
-84.563,5,469.794,Bikes,Road Bikes,Paris,Seine (Paris)
-67.6504,4,469.794,Bikes,Road Bikes,Paris,Seine (Paris)
-67.6504,4,469.794,Bikes,Road Bikes,Paris,Seine (Paris)
-4511.9018,14,234.897,Bikes,Road Bikes,Paris,Seine (Paris)
-1289.1148,4,234.897,Bikes,Road Bikes,Paris,Seine (Paris)
-152.2134,9,469.794,Bikes,Road Bikes,Paris,Seine (Paris)
-67.6504,4,469.794,Bikes,Road Bikes,Paris,Seine (Paris)
-169.126,10,469.794,Bikes,Road Bikes,Paris,Seine (Paris)
-33.8252,2,469.794,Bikes,Road Bikes,Paris,Seine (Paris)
-458.205924,11,454.1342,Bikes,Road Bikes,Paris,Seine (Paris)
-101.4756,6,469.794,Bikes,Road Bikes,Paris,Seine (Paris)
-118.3882,7,469.794,Bikes,Road Bikes,Paris,Seine (Paris)
-84.563,5,469.794,Bikes,Road Bikes,Paris,Seine (Paris)
71.002,10,20.1865,Accessories,Helmets,Orleans,Loiret
71.002,10,20.1865,Accessories,Helmets,Paris,Seine (Paris)
35.501,5,20.1865,Accessories,Helmets,Orly,Val de Marne
56.8016,8,20.1865,Accessories,Helmets,Orleans,Loiret
28.4008,4,20.1865,Accessories,Helmets,Paris,Seine (Paris)
28.4008,4,20.1865,Accessories,Helmets,Orly,Val de Marne
71.002,10,20.1865,Accessories,Helmets,Orleans,Loiret
28.4008,4,20.1865,Accessories,Helmets,Paris,Seine (Paris)
28.4008,4,20.1865,Accessories,Helmets,Orly,Val de Marne
140.230875,17,41.2445,Clothing,Tights,Orleans,Loiret
28.1212,2,44.994,Clothing,Tights,Paris,Seine (Paris)
70.303,5,44.994,Clothing,Tights,Orly,Val de Marne
98.4242,7,44.994,Clothing,Tights,Paris,Seine (Paris)
164.9775,20,41.2445,Clothing,Tights,Orleans,Loiret
128.600076,11,43.4942,Clothing,Tights,Paris,Seine (Paris)
84.3636,6,44.994,Clothing,Tights,Orly,Val de Marne
-3.4716,2,5.1865,Clothing,Caps,Boulogne-sur-Mer,Pas de Calais
56.9848,8,22.794,Clothing,Gloves,Boulogne-sur-Mer,Pas de Calais
28.4924,4,22.794,Clothing,Gloves,Boulogne-sur-Mer,Pas de Calais
7.1231,1,22.794,Clothing,Gloves,Boulogne-sur-Mer,Pas de Calais
102.091,2,196.329,Components,Wheels,Saint Ouen,Loir et Cher
-87.816,1,780.8182,Components,Road Frames,Saint Ouen,Loir et Cher
-87.816,1,780.8182,Components,Road Frames,Orleans,Loiret
-351.264,4,780.8182,Components,Road Frames,Saint Ouen,Loir et Cher
-87.816,1,780.8182,Components,Road Frames,Saint Ouen,Loir et Cher
-263.448,3,780.8182,Components,Road Frames,Orleans,Loiret
-175.632,2,780.8182,Components,Road Frames,Saint Ouen,Loir et Cher
-263.448,3,780.8182,Components,Road Frames,Saint Ouen,Loir et Cher
-263.448,3,780.8182,Components,Road Frames,Orleans,Loiret
257.447,5,198.036,Components,Wheels,Saint Ouen,Loir et Cher
51.4894,1,198.036,Components,Wheels,Orleans,Loiret
24.4038,2,65.6018,Components,Handlebars,Saint Ouen,Loir et Cher
55.7014,1,214.236,Components,Wheels,Saint Ouen,Loir et Cher
9.4762,1,36.447,Components,Wheels,Boulogne-sur-Mer,Pas de Calais
27.3764,2,52.647,Components,Wheels,Boulogne-sur-Mer,Pas de Calais
-41.3738,2,183.9382,Components,Road Frames,Saint Ouen,Loir et Cher
-41.3738,2,183.9382,Components,Road Frames,Orleans,Loiret
-82.7476,4,183.9382,Components,Road Frames,Saint Ouen,Loir et Cher
-62.0607,3,183.9382,Components,Road Frames,Orleans,Loiret
-20.6869,1,183.9382,Components,Road Frames,Saint Ouen,Loir et Cher
-20.6869,1,183.9382,Components,Road Frames,Orleans,Loiret
-20.6869,1,183.9382,Components,Road Frames,Orleans,Loiret
30.3498,2,202.332,Components,Road Frames,Saint Ouen,Loir et Cher
15.1749,1,202.332,Components,Road Frames,Orleans,Loiret
30.3498,2,202.332,Components,Road Frames,Saint Ouen,Loir et Cher
15.1749,1,202.332,Components,Road Frames,Orleans,Loiret
45.5247,3,202.332,Components,Road Frames,Saint Ouen,Loir et Cher
151.749,10,202.332,Components,Road Frames,Orleans,Loiret
15.1749,1,202.332,Components,Road Frames,Saint Ouen,Loir et Cher
4.5187,1,24.2945,Components,Handlebars,Saint Ouen,Loir et Cher
52.6803,3,67.539,Components,Wheels,Saint Ouen,Loir et Cher
-19.3038,2,28.8404,Clothing,Jerseys,Boulogne-sur-Mer,Pas de Calais
118.1117,7,53.994,Clothing,Bib-Shorts,Boulogne-sur-Mer,Pas de Calais
23.4367,1,209.256,Components,Mountain Frames,Boulogne-sur-Mer,Pas de Calais
12.564,2,33.7745,Components,Handlebars,Boulogne-sur-Mer,Pas de Calais
110.4597,3,141.615,Components,Wheels,Saint Ouen,Loir et Cher
-36.4901,1,324.4527,Components,Road Frames,Saint Ouen,Loir et Cher
-36.4901,1,324.4527,Components,Road Frames,Orleans,Loiret
-36.4901,1,324.4527,Components,Road Frames,Saint Ouen,Loir et Cher
-109.4703,3,324.4527,Components,Road Frames,Orleans,Loiret
-218.9406,6,324.4527,Components,Road Frames,Orleans,Loiret
-36.4901,1,324.4527,Components,Road Frames,Orleans,Loiret
154.9924,4,149.031,Components,Wheels,Saint Ouen,Loir et Cher
38.7481,1,149.031,Components,Wheels,Orleans,Loiret
42.9601,1,165.231,Components,Wheels,Verrieres Le Buisson,Essonne
42.9601,1,165.231,Components,Wheels,Saint Ouen,Loir et Cher
-22.5224,1,1229.4589,Bikes,Mountain Bikes,Boulogne-sur-Mer,Pas de Calais
-45.0448,2,1229.4589,Bikes,Mountain Bikes,Boulogne-sur-Mer,Pas de Calais
-68.3031,3,1242.8518,Bikes,Mountain Bikes,Boulogne-sur-Mer,Pas de Calais
-68.3031,3,1242.8518,Bikes,Mountain Bikes,Boulogne-sur-Mer,Pas de Calais
-45.5354,2,1242.8518,Bikes,Mountain Bikes,Boulogne-sur-Mer,Pas de Calais
-492.0208,2,1308.9375,Bikes,Road Bikes,Orleans,Loiret
-984.0416,4,1308.9375,Bikes,Road Bikes,Saint Ouen,Loir et Cher
-1230.052,5,1308.9375,Bikes,Road Bikes,Orleans,Loiret
-738.0312,3,1308.9375,Bikes,Road Bikes,Saint Ouen,Loir et Cher
-1230.052,5,1308.9375,Bikes,Road Bikes,Orleans,Loiret
-316.6584,6,1466.01,Bikes,Road Bikes,Saint Ouen,Loir et Cher
-105.5528,2,1466.01,Bikes,Road Bikes,Orleans,Loiret
-52.7764,1,1466.01,Bikes,Road Bikes,Saint Ouen,Loir et Cher
-211.1056,4,1466.01,Bikes,Road Bikes,Orleans,Loiret
-158.3292,3,1466.01,Bikes,Road Bikes,Saint Ouen,Loir et Cher
-105.5528,2,1466.01,Bikes,Road Bikes,Orleans,Loiret
-564.0865,5,600.2625,Bikes,Road Bikes,Saint Ouen,Loir et Cher
-676.9038,6,600.2625,Bikes,Road Bikes,Orleans,Loiret
-564.0865,5,600.2625,Bikes,Road Bikes,Saint Ouen,Loir et Cher
-564.0865,5,600.2625,Bikes,Road Bikes,Orleans,Loiret
-112.8173,1,600.2625,Bikes,Road Bikes,Orleans,Loiret
-789.7211,7,600.2625,Bikes,Road Bikes,Saint Ouen,Loir et Cher
-789.7211,7,600.2625,Bikes,Road Bikes,Orleans,Loiret
-16.9126,1,469.794,Bikes,Road Bikes,Saint Ouen,Loir et Cher
-50.7378,3,469.794,Bikes,Road Bikes,Orleans,Loiret
-16.9126,1,469.794,Bikes,Road Bikes,Saint Ouen,Loir et Cher
-169.126,10,469.794,Bikes,Road Bikes,Saint Ouen,Loir et Cher
-101.4756,6,469.794,Bikes,Road Bikes,Orleans,Loiret
-84.563,5,469.794,Bikes,Road Bikes,Saint Ouen,Loir et Cher
-101.4756,6,469.794,Bikes,Road Bikes,Orleans,Loiret
-33.8252,2,469.794,Bikes,Road Bikes,Saint Ouen,Loir et Cher
-118.3882,7,469.794,Bikes,Road Bikes,Orleans,Loiret
-33.8252,2,469.794,Bikes,Road Bikes,Saint Ouen,Loir et Cher
-118.3882,7,469.794,Bikes,Road Bikes,Saint Ouen,Loir et Cher
-135.3008,8,469.794,Bikes,Road Bikes,Orleans,Loiret
